T930,17.96,180192.9889,2704453.72,直接水準
T932,16.92,180855.4782,2698943.3529,直接水準
T933,18.05,180902.2,2698853.58,直接水準
T934,21.22,180987.0113,2698911.1724,直接水準
T935,24.05,181030.0274,2698988.7357,直接水準
T938,33.74,180519.5424,2699482.7749,直接水準
T940,47.89,180137.9853,2699771.0666,直接水準
T941,51.12,179987.8141,2699897.2766,--
T956,11.08,181584.1546,2699916.9,直接水準
T957,16.35,181658.4782,2699958.1081,直接水準
T960,13.1,181205.1225,2700129.572,直接水準
T961,15.54,181038.2691,2700249.8015,直接水準
T966,24.72,180885.8778,2701384.8021,直接水準
T967,18.72,180880.7072,2701490.4933,直接水準
T968,8.72,180230.6428,2701251.0803,直接水準
T970,10.28,180184.252,2701101.59,直接水準
T972,18.87,180209.6794,2700855.401,直接水準
T973,23.07,180111.602,2700773.233,直接水準
T982,25.44,179163.7628,2700563.0597,直接水準
T985,29.21,179290.6857,2700412.9425,直接水準
T986,51.58,179534.59,2700109.699,直接水準
T991,13.55,181309.8671,2699858.7073,直接水準
T992,10.01,181427.116,2699854.8866,直接水準
T995,22.86,182124.9985,2700751.9437,直接水準
TK-4,6.17,180620.6816,2707954.7493,--
TW-M042,45.08,188134.7462,2706030.0949,--
TY01,20.1,194425.9467,2709889.5781,--
W091,36.13,193161.7167,2700839.7652,--
W138,59.79,188537.378,2705657.42,--
